Review real;Review predicha;Diferencia;Modelo
4,0;3,94;0,06;Regresión Lineal
5,0;4,62;0,38;Regresión Lineal
1,0;4,42;-3,42;Regresión Lineal
4,0;4,36;-0,36;Regresión Lineal
5,0;4,18;0,82;Regresión Lineal
4,0;3,94;0,06;Regresión Lineal
3,0;3,73;-0,73;Regresión Lineal
5,0;3,94;1,06;Regresión Lineal
5,0;4,29;0,71;Regresión Lineal
1,0;3,61;-2,61;Regresión Lineal
4,0;4,32;-0,32;Regresión Lineal
4,0;3,8;0,2;Regresión Lineal
2,0;3,79;-1,79;Regresión Lineal
4,0;3,9;0,1;Regresión Lineal
4,0;4,16;-0,16;Regresión Lineal
3,0;4,64;-1,64;Regresión Lineal
5,0;3,92;1,08;Regresión Lineal
1,0;3,4;-2,4;Regresión Lineal
5,0;9,19;-4,19;Regresión Lineal
5,0;4,25;0,75;Regresión Lineal
4,0;4,73;-0,73;Regresión Lineal
3,0;3,91;-0,91;Regresión Lineal
1,0;2,96;-1,96;Regresión Lineal
5,0;4,04;0,96;Regresión Lineal
1,0;4,19;-3,19;Regresión Lineal
5,0;4,03;0,97;Regresión Lineal
5,0;3,82;1,18;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
5,0;4,01;0,99;Regresión Lineal
5,0;4,39;0,61;Regresión Lineal
5,0;4,1;0,9;Regresión Lineal
5,0;4,03;0,97;Regresión Lineal
5,0;3,99;1,01;Regresión Lineal
3,0;4,22;-1,22;Regresión Lineal
5,0;3,72;1,28;Regresión Lineal
1,0;3,79;-2,79;Regresión Lineal
3,0;3,27;-0,27;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;3,8;1,2;Regresión Lineal
1,0;3,93;-2,93;Regresión Lineal
3,0;3,8;-0,8;Regresión Lineal
1,0;4,19;-3,19;Regresión Lineal
4,0;4,71;-0,71;Regresión Lineal
3,0;4,27;-1,27;Regresión Lineal
5,0;4,67;0,33;Regresión Lineal
4,0;4,29;-0,29;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
4,0;4,16;-0,16;Regresión Lineal
4,0;4,23;-0,23;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
5,0;4,13;0,87;Regresión Lineal
5,0;3,67;1,33;Regresión Lineal
4,0;4,25;-0,25;Regresión Lineal
5,0;4,0;1,0;Regresión Lineal
5,0;4,0;1,0;Regresión Lineal
5,0;4,36;0,64;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;4,46;0,54;Regresión Lineal
5,0;4,15;0,85;Regresión Lineal
1,0;3,25;-2,25;Regresión Lineal
2,0;3,63;-1,63;Regresión Lineal
5,0;3,89;1,11;Regresión Lineal
3,0;4,21;-1,21;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
5,0;3,87;1,13;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
3,0;3,39;-0,39;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
5,0;4,24;0,76;Regresión Lineal
5,0;3,72;1,28;Regresión Lineal
5,0;4,1;0,9;Regresión Lineal
4,0;3,93;0,07;Regresión Lineal
3,0;4,32;-1,32;Regresión Lineal
3,0;4,2;-1,2;Regresión Lineal
1,0;3,43;-2,43;Regresión Lineal
5,0;3,86;1,14;Regresión Lineal
1,0;3,62;-2,62;Regresión Lineal
4,0;4,22;-0,22;Regresión Lineal
5,0;3,57;1,43;Regresión Lineal
2,0;4,21;-2,21;Regresión Lineal
3,0;4,04;-1,04;Regresión Lineal
5,0;4,12;0,88;Regresión Lineal
5,0;3,69;1,31;Regresión Lineal
5,0;4,18;0,82;Regresión Lineal
5,0;4,86;0,14;Regresión Lineal
5,0;3,96;1,04;Regresión Lineal
5,0;4,01;0,99;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;5,14;-0,14;Regresión Lineal
3,0;3,96;-0,96;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
5,0;4,51;0,49;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
4,0;3,92;0,08;Regresión Lineal
4,0;3,95;0,05;Regresión Lineal
5,0;4,48;0,52;Regresión Lineal
5,0;4,79;0,21;Regresión Lineal
4,0;4,29;-0,29;Regresión Lineal
5,0;3,63;1,37;Regresión Lineal
1,0;3,59;-2,59;Regresión Lineal
4,0;3,34;0,66;Regresión Lineal
5,0;4,26;0,74;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
1,0;3,86;-2,86;Regresión Lineal
1,0;4,44;-3,44;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
2,0;4,12;-2,12;Regresión Lineal
5,0;3,82;1,18;Regresión Lineal
3,0;4,38;-1,38;Regresión Lineal
5,0;3,97;1,03;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
3,0;4,61;-1,61;Regresión Lineal
3,0;4,24;-1,24;Regresión Lineal
3,0;3,76;-0,76;Regresión Lineal
5,0;4,51;0,49;Regresión Lineal
1,0;3,64;-2,64;Regresión Lineal
2,0;3,8;-1,8;Regresión Lineal
5,0;4,22;0,78;Regresión Lineal
5,0;4,48;0,52;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
1,0;3,01;-2,01;Regresión Lineal
4,0;3,71;0,29;Regresión Lineal
3,0;4,35;-1,35;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
5,0;3,88;1,12;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
5,0;3,96;1,04;Regresión Lineal
4,0;3,6;0,4;Regresión Lineal
1,0;4,44;-3,44;Regresión Lineal
5,0;4,09;0,91;Regresión Lineal
5,0;3,83;1,17;Regresión Lineal
5,0;3,95;1,05;Regresión Lineal
5,0;3,82;1,18;Regresión Lineal
5,0;3,79;1,21;Regresión Lineal
3,0;3,57;-0,57;Regresión Lineal
5,0;3,77;1,23;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
1,0;3,67;-2,67;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
4,0;4,52;-0,52;Regresión Lineal
3,0;3,96;-0,96;Regresión Lineal
1,0;4,11;-3,11;Regresión Lineal
2,0;4,02;-2,02;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
5,0;4,09;0,91;Regresión Lineal
4,0;4,14;-0,14;Regresión Lineal
5,0;3,97;1,03;Regresión Lineal
5,0;3,84;1,16;Regresión Lineal
4,0;4,59;-0,59;Regresión Lineal
5,0;4,48;0,52;Regresión Lineal
3,0;4,04;-1,04;Regresión Lineal
1,0;3,62;-2,62;Regresión Lineal
1,0;4,83;-3,83;Regresión Lineal
1,0;3,94;-2,94;Regresión Lineal
5,0;3,77;1,23;Regresión Lineal
5,0;4,15;0,85;Regresión Lineal
5,0;4,24;0,76;Regresión Lineal
3,0;2,55;0,45;Regresión Lineal
3,0;4,07;-1,07;Regresión Lineal
5,0;5,4;-0,4;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
5,0;3,54;1,46;Regresión Lineal
1,0;3,78;-2,78;Regresión Lineal
4,0;3,92;0,08;Regresión Lineal
4,0;4,16;-0,16;Regresión Lineal
5,0;4,09;0,91;Regresión Lineal
5,0;4,12;0,88;Regresión Lineal
5,0;4,09;0,91;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
1,0;4,14;-3,14;Regresión Lineal
4,0;3,73;0,27;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
4,0;4,4;-0,4;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
3,0;3,77;-0,77;Regresión Lineal
4,0;4,14;-0,14;Regresión Lineal
2,0;4,22;-2,22;Regresión Lineal
5,0;4,48;0,52;Regresión Lineal
2,0;3,7;-1,7;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
5,0;3,73;1,27;Regresión Lineal
3,0;4,31;-1,31;Regresión Lineal
4,0;4,01;-0,01;Regresión Lineal
1,0;4,28;-3,28;Regresión Lineal
4,0;3,51;0,49;Regresión Lineal
5,0;3,97;1,03;Regresión Lineal
1,0;2,56;-1,56;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
4,0;4,19;-0,19;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
5,0;3,71;1,29;Regresión Lineal
5,0;4,38;0,62;Regresión Lineal
1,5;4,08;-2,58;Regresión Lineal
3,0;5,03;-2,03;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;3,75;1,25;Regresión Lineal
5,0;3,9;1,1;Regresión Lineal
3,0;3,86;-0,86;Regresión Lineal
5,0;3,77;1,23;Regresión Lineal
4,0;4,25;-0,25;Regresión Lineal
4,0;4,26;-0,26;Regresión Lineal
5,0;4,02;0,98;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
3,0;3,89;-0,89;Regresión Lineal
4,0;4,72;-0,72;Regresión Lineal
3,0;4,3;-1,3;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
1,0;3,58;-2,58;Regresión Lineal
4,0;3,35;0,65;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
5,0;4,32;0,68;Regresión Lineal
5,0;4,37;0,63;Regresión Lineal
5,0;3,94;1,06;Regresión Lineal
5,0;4,27;0,73;Regresión Lineal
4,5;4,28;0,22;Regresión Lineal
1,0;2,81;-1,81;Regresión Lineal
5,0;4,42;0,58;Regresión Lineal
5,0;3,93;1,07;Regresión Lineal
5,0;3,84;1,16;Regresión Lineal
4,0;3,75;0,25;Regresión Lineal
5,0;4,18;0,82;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
5,0;4,12;0,88;Regresión Lineal
4,5;3,88;0,62;Regresión Lineal
5,0;3,82;1,18;Regresión Lineal
5,0;4,47;0,53;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
5,0;4,01;0,99;Regresión Lineal
5,0;3,94;1,06;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
5,0;5,23;-0,23;Regresión Lineal
5,0;3,28;1,72;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
4,0;3,97;0,03;Regresión Lineal
1,0;2,86;-1,86;Regresión Lineal
3,0;3,95;-0,95;Regresión Lineal
5,0;3,98;1,02;Regresión Lineal
4,0;4,71;-0,71;Regresión Lineal
5,0;4,06;0,94;Regresión Lineal
5,0;3,94;1,06;Regresión Lineal
1,0;3,6;-2,6;Regresión Lineal
5,0;4,32;0,68;Regresión Lineal
5,0;4,07;0,93;Regresión Lineal
5,0;4,07;0,93;Regresión Lineal
1,0;3,65;-2,65;Regresión Lineal
1,0;2,45;-1,45;Regresión Lineal
5,0;3,99;1,01;Regresión Lineal
5,0;4,03;0,97;Regresión Lineal
5,0;3,93;1,07;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
3,0;4,55;-1,55;Regresión Lineal
4,0;-1,74;5,74;Regresión Lineal
4,0;3,79;0,21;Regresión Lineal
1,0;3,22;-2,22;Regresión Lineal
5,0;4,51;0,49;Regresión Lineal
1,0;4,01;-3,01;Regresión Lineal
5,0;4,24;0,76;Regresión Lineal
5,0;3,97;1,03;Regresión Lineal
4,0;4,13;-0,13;Regresión Lineal
3,0;4,26;-1,26;Regresión Lineal
5,0;3,89;1,11;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;4,59;0,41;Regresión Lineal
4,0;4,3;-0,3;Regresión Lineal
5,0;4,3;0,7;Regresión Lineal
3,0;3,07;-0,07;Regresión Lineal
5,0;4,15;0,85;Regresión Lineal
4,0;4,44;-0,44;Regresión Lineal
5,0;4,27;0,73;Regresión Lineal
1,0;4,03;-3,03;Regresión Lineal
4,0;3,64;0,36;Regresión Lineal
5,0;4,15;0,85;Regresión Lineal
4,0;4,15;-0,15;Regresión Lineal
4,0;4,23;-0,23;Regresión Lineal
5,0;4,11;0,89;Regresión Lineal
3,0;4,23;-1,23;Regresión Lineal
5,0;4,52;0,48;Regresión Lineal
5,0;4,37;0,63;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
2,0;3,13;-1,13;Regresión Lineal
5,0;4,15;0,85;Regresión Lineal
5,0;4,04;0,96;Regresión Lineal
4,0;4,24;-0,24;Regresión Lineal
4,0;4,27;-0,27;Regresión Lineal
5,0;3,67;1,33;Regresión Lineal
5,0;3,81;1,19;Regresión Lineal
4,0;3,98;0,02;Regresión Lineal
1,0;3,07;-2,07;Regresión Lineal
5,0;4,23;0,77;Regresión Lineal
4,0;4,36;-0,36;Regresión Lineal
4,0;4,19;-0,19;Regresión Lineal
1,0;3,95;-2,95;Regresión Lineal
5,0;4,54;0,46;Regresión Lineal
4,0;3,49;0,51;Regresión Lineal
5,0;4,1;0,9;Regresión Lineal
4,0;3,65;0,35;Regresión Lineal
5,0;4,45;0,55;Regresión Lineal
4,0;3,99;0,01;Regresión Lineal
3,0;3,37;-0,37;Regresión Lineal
5,0;3,98;1,02;Regresión Lineal
4,0;3,9;0,1;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
5,0;4,11;0,89;Regresión Lineal
5,0;3,85;1,15;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
4,0;4,62;-0,62;Regresión Lineal
4,5;4,13;0,37;Regresión Lineal
5,0;3,9;1,1;Regresión Lineal
2,0;3,69;-1,69;Regresión Lineal
5,0;4,15;0,85;Regresión Lineal
4,0;4,26;-0,26;Regresión Lineal
1,0;3,65;-2,65;Regresión Lineal
5,0;3,93;1,07;Regresión Lineal
4,0;4,14;-0,14;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
5,0;4,12;0,88;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
5,0;4,4;0,6;Regresión Lineal
1,0;3,95;-2,95;Regresión Lineal
3,0;4,07;-1,07;Regresión Lineal
5,0;4,13;0,87;Regresión Lineal
5,0;4,25;0,75;Regresión Lineal
4,0;4,06;-0,06;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;4,03;0,97;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
2,0;3,11;-1,11;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
4,0;4,45;-0,45;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
4,0;4,03;-0,03;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
5,0;4,03;0,97;Regresión Lineal
3,0;3,63;-0,63;Regresión Lineal
5,0;3,99;1,01;Regresión Lineal
5,0;4,1;0,9;Regresión Lineal
5,0;4,24;0,76;Regresión Lineal
4,0;4,95;-0,95;Regresión Lineal
2,0;4,0;-2,0;Regresión Lineal
5,0;3,94;1,06;Regresión Lineal
0,0;4,15;-4,15;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
5,0;4,49;0,51;Regresión Lineal
1,0;3,96;-2,96;Regresión Lineal
5,0;4,0;1,0;Regresión Lineal
5,0;4,91;0,09;Regresión Lineal
5,0;3,72;1,28;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
4,0;4,13;-0,13;Regresión Lineal
4,0;4,02;-0,02;Regresión Lineal
4,0;4,14;-0,14;Regresión Lineal
5,0;4,52;0,48;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
5,0;4,28;0,72;Regresión Lineal
5,0;4,22;0,78;Regresión Lineal
1,0;3,29;-2,29;Regresión Lineal
5,0;4,27;0,73;Regresión Lineal
4,0;4,11;-0,11;Regresión Lineal
4,0;4,19;-0,19;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
4,0;4,35;-0,35;Regresión Lineal
4,0;4,2;-0,2;Regresión Lineal
5,0;4,23;0,77;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
5,0;4,49;0,51;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
5,0;3,79;1,21;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
3,0;4,28;-1,28;Regresión Lineal
5,0;4,07;0,93;Regresión Lineal
5,0;3,99;1,01;Regresión Lineal
5,0;4,04;0,96;Regresión Lineal
4,0;4,49;-0,49;Regresión Lineal
4,0;3,64;0,36;Regresión Lineal
4,0;4,44;-0,44;Regresión Lineal
5,0;4,83;0,17;Regresión Lineal
4,0;4,75;-0,75;Regresión Lineal
5,0;4,47;0,53;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
0,0;3,25;-3,25;Regresión Lineal
5,0;4,36;0,64;Regresión Lineal
1,0;4,27;-3,27;Regresión Lineal
5,0;4,12;0,88;Regresión Lineal
1,0;4,36;-3,36;Regresión Lineal
1,0;3,64;-2,64;Regresión Lineal
1,0;3,28;-2,28;Regresión Lineal
5,0;4,02;0,98;Regresión Lineal
1,0;4,16;-3,16;Regresión Lineal
4,0;3,65;0,35;Regresión Lineal
5,0;3,95;1,05;Regresión Lineal
3,0;4,16;-1,16;Regresión Lineal
5,0;3,95;1,05;Regresión Lineal
5,0;4,14;0,86;Regresión Lineal
1,0;3,41;-2,41;Regresión Lineal
1,0;5,01;-4,01;Regresión Lineal
3,0;4,15;-1,15;Regresión Lineal
4,0;4,46;-0,46;Regresión Lineal
5,0;4,11;0,89;Regresión Lineal
5,0;3,6;1,4;Regresión Lineal
3,0;4,7;-1,7;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
4,0;3,91;0,09;Regresión Lineal
5,0;4,0;1,0;Regresión Lineal
3,0;4,03;-1,03;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
5,0;3,99;1,01;Regresión Lineal
5,0;3,9;1,1;Regresión Lineal
5,0;4,82;0,18;Regresión Lineal
5,0;4,64;0,36;Regresión Lineal
5,0;4,48;0,52;Regresión Lineal
5,0;4,14;0,86;Regresión Lineal
1,0;3,62;-2,62;Regresión Lineal
1,0;4,45;-3,45;Regresión Lineal
4,0;4,24;-0,24;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
4,0;4,08;-0,08;Regresión Lineal
5,0;3,78;1,22;Regresión Lineal
4,0;4,15;-0,15;Regresión Lineal
1,0;4,5;-3,5;Regresión Lineal
5,0;3,95;1,05;Regresión Lineal
4,0;4,2;-0,2;Regresión Lineal
5,0;3,85;1,15;Regresión Lineal
5,0;4,25;0,75;Regresión Lineal
0,0;3,62;-3,62;Regresión Lineal
5,0;4,02;0,98;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
5,0;3,93;1,07;Regresión Lineal
4,0;3,79;0,21;Regresión Lineal
5,0;3,85;1,15;Regresión Lineal
5,0;4,4;0,6;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
4,0;4,15;-0,15;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
5,0;4,69;0,31;Regresión Lineal
5,0;4,24;0,76;Regresión Lineal
5,0;4,43;0,57;Regresión Lineal
3,0;4,2;-1,2;Regresión Lineal
5,0;4,09;0,91;Regresión Lineal
3,0;3,92;-0,92;Regresión Lineal
5,0;3,6;1,4;Regresión Lineal
3,0;4,08;-1,08;Regresión Lineal
4,0;4,37;-0,37;Regresión Lineal
4,25;4,15;0,1;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
5,0;4,31;0,69;Regresión Lineal
4,0;4,22;-0,22;Regresión Lineal
5,0;4,48;0,52;Regresión Lineal
4,0;3,87;0,13;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
5,0;4,47;0,53;Regresión Lineal
5,0;4,44;0,56;Regresión Lineal
5,0;4,1;0,9;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
3,0;4,47;-1,47;Regresión Lineal
1,0;2,71;-1,71;Regresión Lineal
5,0;3,89;1,11;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
5,0;4,03;0,97;Regresión Lineal
5,0;3,98;1,02;Regresión Lineal
1,0;4,08;-3,08;Regresión Lineal
5,0;4,24;0,76;Regresión Lineal
4,0;4,15;-0,15;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
1,0;3,89;-2,89;Regresión Lineal
5,0;4,43;0,57;Regresión Lineal
5,0;4,31;0,69;Regresión Lineal
5,0;3,94;1,06;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
1,0;4,12;-3,12;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
5,0;4,53;0,47;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
5,0;4,11;0,89;Regresión Lineal
4,0;4,27;-0,27;Regresión Lineal
5,0;3,97;1,03;Regresión Lineal
5,0;4,22;0,78;Regresión Lineal
4,0;4,25;-0,25;Regresión Lineal
3,0;4,04;-1,04;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;4,6;0,4;Regresión Lineal
2,0;3,86;-1,86;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
5,0;4,18;0,82;Regresión Lineal
5,0;3,92;1,08;Regresión Lineal
5,0;4,03;0,97;Regresión Lineal
1,0;3,71;-2,71;Regresión Lineal
4,0;4,46;-0,46;Regresión Lineal
5,0;3,83;1,17;Regresión Lineal
5,0;4,23;0,77;Regresión Lineal
5,0;4,24;0,76;Regresión Lineal
3,0;4,52;-1,52;Regresión Lineal
1,0;3,93;-2,93;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
4,0;4,01;-0,01;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
4,0;4,67;-0,67;Regresión Lineal
5,0;3,82;1,18;Regresión Lineal
1,0;4,65;-3,65;Regresión Lineal
5,0;3,15;1,85;Regresión Lineal
5,0;4,4;0,6;Regresión Lineal
5,0;3,96;1,04;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
5,0;3,96;1,04;Regresión Lineal
4,0;4,19;-0,19;Regresión Lineal
5,0;4,06;0,94;Regresión Lineal
5,0;4,51;0,49;Regresión Lineal
1,0;2,35;-1,35;Regresión Lineal
1,0;3,17;-2,17;Regresión Lineal
1,0;3,98;-2,98;Regresión Lineal
5,0;4,41;0,59;Regresión Lineal
2,0;4,14;-2,14;Regresión Lineal
3,0;4,24;-1,24;Regresión Lineal
5,0;4,24;0,76;Regresión Lineal
5,0;4,56;0,44;Regresión Lineal
5,0;3,56;1,44;Regresión Lineal
5,0;4,23;0,77;Regresión Lineal
3,0;4,04;-1,04;Regresión Lineal
5,0;3,86;1,14;Regresión Lineal
4,0;3,77;0,23;Regresión Lineal
5,0;3,81;1,19;Regresión Lineal
5,0;3,88;1,12;Regresión Lineal
5,0;3,63;1,37;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
4,0;4,4;-0,4;Regresión Lineal
4,0;4,0;0,0;Regresión Lineal
5,0;4,23;0,77;Regresión Lineal
4,0;4,24;-0,24;Regresión Lineal
5,0;4,32;0,68;Regresión Lineal
4,0;4,28;-0,28;Regresión Lineal
1,0;4,09;-3,09;Regresión Lineal
4,5;4,04;0,46;Regresión Lineal
5,0;4,27;0,73;Regresión Lineal
1,0;3,61;-2,61;Regresión Lineal
5,0;4,12;0,88;Regresión Lineal
4,0;4,53;-0,53;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;4,24;0,76;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
1,0;2,92;-1,92;Regresión Lineal
1,0;4,95;-3,95;Regresión Lineal
5,0;4,01;0,99;Regresión Lineal
5,0;4,36;0,64;Regresión Lineal
1,0;3,66;-2,66;Regresión Lineal
1,0;3,67;-2,67;Regresión Lineal
4,0;3,94;0,06;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
5,0;3,63;1,37;Regresión Lineal
4,0;4,42;-0,42;Regresión Lineal
1,0;2,79;-1,79;Regresión Lineal
1,0;4,04;-3,04;Regresión Lineal
4,0;4,25;-0,25;Regresión Lineal
3,0;4,15;-1,15;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
5,0;4,15;0,85;Regresión Lineal
5,0;4,04;0,96;Regresión Lineal
3,0;4,32;-1,32;Regresión Lineal
5,0;4,26;0,74;Regresión Lineal
1,0;4,19;-3,19;Regresión Lineal
4,0;4,87;-0,87;Regresión Lineal
3,0;3,88;-0,88;Regresión Lineal
0,0;3,03;-3,03;Regresión Lineal
1,0;2,42;-1,42;Regresión Lineal
4,0;3,91;0,09;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
5,0;4,11;0,89;Regresión Lineal
1,0;3,56;-2,56;Regresión Lineal
2,0;4,31;-2,31;Regresión Lineal
5,0;3,68;1,32;Regresión Lineal
4,0;4,23;-0,23;Regresión Lineal
4,0;3,69;0,31;Regresión Lineal
5,0;4,46;0,54;Regresión Lineal
5,0;4,39;0,61;Regresión Lineal
4,0;4,02;-0,02;Regresión Lineal
4,0;4,18;-0,18;Regresión Lineal
3,0;3,74;-0,74;Regresión Lineal
5,0;4,72;0,28;Regresión Lineal
1,0;3,77;-2,77;Regresión Lineal
5,0;3,86;1,14;Regresión Lineal
4,0;4,18;-0,18;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
3,0;3,9;-0,9;Regresión Lineal
4,0;4,11;-0,11;Regresión Lineal
4,0;4,02;-0,02;Regresión Lineal
4,0;4,07;-0,07;Regresión Lineal
1,0;3,98;-2,98;Regresión Lineal
5,0;3,99;1,01;Regresión Lineal
5,0;4,4;0,6;Regresión Lineal
5,0;4,01;0,99;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
4,0;3,84;0,16;Regresión Lineal
5,0;4,76;0,24;Regresión Lineal
1,0;3,12;-2,12;Regresión Lineal
5,0;4,42;0,58;Regresión Lineal
1,0;4,28;-3,28;Regresión Lineal
5,0;4,13;0,87;Regresión Lineal
5,0;3,62;1,38;Regresión Lineal
5,0;4,09;0,91;Regresión Lineal
5,0;3,77;1,23;Regresión Lineal
5,0;4,22;0,78;Regresión Lineal
3,0;4,07;-1,07;Regresión Lineal
0,0;3,6;-3,6;Regresión Lineal
0,0;4,01;-4,01;Regresión Lineal
5,0;3,7;1,3;Regresión Lineal
5,0;4,28;0,72;Regresión Lineal
4,0;3,51;0,49;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
3,0;3,79;-0,79;Regresión Lineal
5,0;3,81;1,19;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;3,88;1,12;Regresión Lineal
5,0;4,13;0,87;Regresión Lineal
4,0;3,8;0,2;Regresión Lineal
3,5;3,86;-0,36;Regresión Lineal
5,0;3,99;1,01;Regresión Lineal
1,0;4,37;-3,37;Regresión Lineal
5,0;3,99;1,01;Regresión Lineal
5,0;4,14;0,86;Regresión Lineal
5,0;3,77;1,23;Regresión Lineal
3,0;4,17;-1,17;Regresión Lineal
5,0;3,77;1,23;Regresión Lineal
1,0;3,21;-2,21;Regresión Lineal
1,0;3,6;-2,6;Regresión Lineal
3,0;3,64;-0,64;Regresión Lineal
3,0;3,81;-0,81;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
3,0;4,24;-1,24;Regresión Lineal
5,0;4,56;0,44;Regresión Lineal
5,0;3,64;1,36;Regresión Lineal
5,0;3,9;1,1;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
3,0;3,7;-0,7;Regresión Lineal
5,0;4,1;0,9;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
4,0;3,02;0,98;Regresión Lineal
4,0;4,37;-0,37;Regresión Lineal
5,0;4,14;0,86;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;4,04;0,96;Regresión Lineal
5,0;4,37;0,63;Regresión Lineal
4,0;4,11;-0,11;Regresión Lineal
5,0;3,35;1,65;Regresión Lineal
5,0;3,92;1,08;Regresión Lineal
5,0;4,23;0,77;Regresión Lineal
4,0;3,61;0,39;Regresión Lineal
5,0;4,55;0,45;Regresión Lineal
